gene_symbol	passing_guides	total_guides
BAHD1	3	3
BAIAP2	3	3
BAIAP2L1	3	3
BAIAP2L2	2	3
BAIAP3	3	3
BAK1	3	3
BAMBI	3	3
BANF1	3	3
BANF2	3	3
BANK1	3	3
BANP	2	3
BAP1	2	3
BARD1	3	3
BARHL1	3	3
BARHL2	3	3
BARX1	1	3
BARX2	2	3
BASP1	2	3
BATF	3	3
BATF2	3	3
BATF3	2	3
BAX	3	3
BAZ1A	3	3
BAZ1B	2	3
BAZ2A	2	3
BAZ2B	3	3
BBC3	3	3
BBIP1	3	3
BBOX1	3	3
BBS1	3	3
BBS10	3	3
BBS12	2	3
BBS2	1	3
BBS4	3	3
BBS5	3	3
BBS7	2	3
BBS9	3	3
BBX	3	3
BCAM	3	3
BCAN	3	3
BCAP29	3	3
BCAP31	2	3
BCAR1	3	3
BCAR3	3	3
BCAS1	3	3
BCAS2	3	3
BCAS3	3	3
BCAS4	3	3
BCAT1	3	3
BCAT2	3	3
BCCIP	3	3
BCDIN3D	3	3
BCHE	3	3
BCKDHA	3	3
BCKDHB	3	3
BCKDK	1	3
BCL10	2	3
BCL11A	3	3
BCL11B	3	3
BCL2	2	3
BCL2A1	3	3
BCL2L1	3	3
BCL2L10	2	3
BCL2L11	3	3
BCL2L12	3	3
BCL2L13	2	3
BCL2L14	3	3
BCL2L15	3	3
BCL2L2	3	3
BCL3	3	3
BCL6	3	3
BCL6B	2	3
BCL7A	3	3
BCL7B	2	3
BCL7C	2	3
BCL9	3	3
BCL9L	3	3
BCLAF1	3	3
BCO1	3	3
BCO2	3	3
BCOR	3	3
BCORL1	3	3
BCR	3	3
BCS1L	3	3
BDH1	3	3
BDH2	3	3
BDKRB1	3	3
BDKRB2	3	3
BDNF	3	3
BDP1	3	3
BEAN1	3	3
BECN1	3	3
BECN2	3	3
BEGAIN	3	3
BEND2	2	3
BEND3	2	3
BEND4	2	3
BEND5	1	3
BEND6	2	3
BEND7	3	3
BEST1	2	3
BEST2	3	3
BEST3	3	3
BEST4	2	3
BET1	3	3
BET1L	3	3
BEX1	0	3
BEX2	3	3
BEX4	3	3
BEX5	3	3
BFAR	2	3
BFSP1	3	3
BFSP2	3	3
BGLAP	3	3
BGN	3	3
BHLHA15	3	3
BHLHA9	3	3
BHLHB9	3	3
BHLHE22	3	3
BHLHE23	2	3
BHLHE40	3	3
BHLHE41	3	3
BHMG1	3	3
BHMT	3	3
BHMT2	0	3
BICC1	3	3
BICD1	3	3
BICD2	2	3
BICDL1	3	3
BICDL2	3	3
BICRA	3	3
BICRAL	3	3
BID	2	3
BIK	3	3
BIN1	2	3
BIN2	3	3
BIN3	3	3
BIRC2	3	3
BIRC3	2	3
BIRC5	3	3
BIRC6	3	3
BIRC7	2	3
BIRC8	3	3
BIVM	3	3
BIVM-ERCC5	3	3
BLCAP	3	3
BLID	3	3
BLK	3	3
BLM	2	3
BLMH	1	3
BLNK	3	3
BLOC1S1	2	3
BLOC1S2	2	3
BLOC1S3	3	3
BLOC1S4	3	3
BLOC1S5	3	3
BLOC1S6	2	3
BLVRA	1	3
BLVRB	3	3
BLZF1	3	3
BMF	3	3
BMI1	3	3
BMP1	2	3
BMP10	3	3
BMP15	3	3
BMP2	3	3
BMP2K	3	3
BMP3	3	3
BMP4	3	3
BMP5	2	3
BMP6	2	3
BMP7	1	3
BMP8A	3	3
BMP8B	3	3
BMPER	3	3
BMPR1A	3	3
BMPR1B	3	3
BMPR2	3	3
BMS1	2	3
BMT2	1	3
BMX	3	3
BNC1	3	3
BNC2	3	3
BNIP1	3	3
BNIP2	3	3
BNIP3	3	3
BNIP3L	3	3
BNIPL	3	3
BOC	3	3
BOD1	3	3
BOD1L1	2	3
BOD1L2	2	3
BOK	3	3
BOLA1	3	3
BOLA2	3	3
BOLA2B	3	3
BOLA3	2	3
BOLL	3	3
BOP1	3	3
BORA	3	3
BORCS8	3	3
BORCS8-MEF2B	3	3
BPGM	3	3
BPHL	3	3
BPI	3	3
BPIFA1	3	3
BPIFA2	2	3
BPIFA3	3	3
BPIFB1	3	3
BPIFB2	3	3
BPIFB3	3	3
BPIFB4	3	3
BPIFB6	3	3
BPIFC	3	3
BPTF	3	3
BPY2	3	3
BRAF	3	3
BRAP	3	3
BRAT1	3	3
BRCA1	3	3
BRCA2	2	3
BRCC3	3	3
BRD1	3	3
BRD2	3	3
BRD3	3	3
BRD4	1	3
BRD7	2	3
BRD8	3	3
BRD9	3	3
BRDT	3	3
BRF1	2	3
BRF2	3	3
BRI3	1	3
BRI3BP	3	3
BRICD5	2	3
BRINP1	2	3
BRINP2	3	3
BRINP3	3	3
BRIP1	3	3
BRIX1	3	3
BRK1	3	3
BRMS1	3	3
BRMS1L	2	3
BROX	3	3
BRPF1	3	3
BRPF3	3	3
BRS3	3	3
BRSK1	2	3
BRSK2	1	3
BRWD1	2	3
BRWD3	3	3
BSCL2	3	3
BSDC1	3	3
BSG	2	3
BSN	2	3
BSND	3	3
BSPH1	3	3
BSPRY	3	3
BST1	3	3
BST2	3	3
BSX	3	3
BTAF1	3	3
BTBD1	2	3
BTBD10	3	3
BTBD11	3	3
BTBD16	3	3
BTBD17	3	3
BTBD18	3	3
BTBD19	3	3
BTBD2	0	3
BTBD3	3	3
BTBD6	1	3
BTBD7	3	3
BTBD8	2	3
BTBD9	3	3
BTC	3	3
BTD	3	3
BTF3	3	3
BTF3L4	3	3
BTG1	3	3
BTG2	3	3
BTG3	3	3
BTG4	3	3
BTK	3	3
BTLA	3	3
BTN1A1	3	3
BTN2A1	3	3
BTN2A2	3	3
BTN3A1	3	3
BTN3A2	3	3
BTN3A3	3	3
BTNL10	3	3
BTNL2	2	3
BTNL3	3	3
BTNL8	3	3
BTNL9	3	3
BTRC	3	3
BUB1	3	3
BUB1B	3	3
BUB3	3	3
BUD13	3	3
BUD23	3	3
BUD31	3	3
BVES	1	3
BYSL	2	3
BZW1	3	3
BZW2	3	3
C10orf10	2	3
C10orf105	3	3
C10orf107	3	3
C10orf111	3	3
C10orf113	3	3
C10orf12	3	3
C10orf120	3	3
C10orf126	3	3
C10orf128	3	3
C10orf131	3	3
C10orf142	3	3
C10orf25	3	3
C10orf35	3	3
C10orf53	3	3
C10orf55	3	3
C10orf62	3	3
C10orf67	3	3
C10orf71	3	3
C10orf76	3	3
C10orf82	1	3
C10orf88	3	3
C10orf90	3	3
C10orf91	3	3
C10orf95	3	3
C10orf99	3	3
C11orf1	3	3
C11orf16	3	3
C11orf21	3	3
C11orf24	3	3
C11orf40	3	3
C11orf42	3	3
C11orf44	3	3
C11orf45	3	3
C11orf49	2	3
C11orf52	3	3
C11orf53	3	3
C11orf54	3	3
C11orf57	2	3
C11orf58	3	3
C11orf63	3	3
C11orf65	3	3
C11orf68	1	3
C11orf70	3	3
C11orf71	3	3
C11orf74	3	3
C11orf80	3	3
C11orf84	3	3
C11orf86	3	3
C11orf87	2	3
C11orf88	3	3
C11orf91	3	3
C11orf94	3	3
C11orf95	2	3
C11orf96	3	3
C11orf97	3	3
C11orf98	2	3
C12orf10	3	3
C12orf29	2	3
C12orf4	3	3
C12orf40	3	3
C12orf42	3	3
C12orf43	3	3
C12orf45	2	3
C12orf49	2	3
C12orf50	3	3
C12orf54	3	3
C12orf56	3	3
C12orf57	3	3
C12orf60	3	3
C12orf65	3	3
C12orf66	3	3
C12orf71	2	3
C12orf73	3	3
C12orf74	3	3
C12orf75	3	3
C12orf76	3	3
C12orf77	3	3
C12orf80	3	3
C14orf1	3	3
C14orf105	3	3
C14orf119	3	3
C14orf132	3	3
C14orf159	3	3
C14orf166	3	3
C14orf177	3	3
C14orf178	3	3
C14orf180	3	3
C14orf2	3	3
C14orf28	3	3
C14orf37	3	3
C14orf39	3	3
C14orf79	3	3
C14orf80	1	3
C14orf93	3	3
C15orf32	3	3
C15orf38-AP3S2	3	3
C15orf39	3	3
C15orf40	3	3
C15orf41	2	3
C15orf48	3	3
C15orf52	3	3
C15orf53	3	3
C15orf54	3	3
C15orf56	3	3
C15orf57	3	3
C15orf59	3	3
C15orf61	3	3
C15orf62	3	3
C15orf65	3	3
C16orf45	3	3
C16orf46	3	3
C16orf47	3	3
C16orf52	3	3
C16orf54	3	3
C16orf58	3	3
C16orf59	3	3
C16orf62	3	3
C16orf70	1	3
C16orf71	2	3
C16orf72	2	3
C16orf74	3	3
C16orf78	3	3
C16orf82	3	3
C16orf86	2	3
C16orf87	3	3
C16orf89	3	3
C16orf90	3	3
C16orf91	3	3
C16orf92	3	3
C16orf95	3	3
C16orf96	3	3
C16orf97	3	3
C17orf100	3	3
C17orf102	2	3
C17orf105	3	3
C17orf107	3	3
C17orf112	2	3
C17orf47	3	3
C17orf49	2	3
C17orf50	3	3
C17orf51	2	3
C17orf53	2	3
C17orf58	1	3
C17orf62	2	3
C17orf64	3	3
C17orf67	2	3
C17orf74	2	3
C17orf75	3	3
C17orf77	3	3
C17orf78	3	3
C17orf80	3	3
C17orf82	3	3
C17orf97	3	3
C17orf98	3	3
C17orf99	3	3
C18orf21	2	3
C18orf25	3	3
C18orf32	3	3
C18orf54	3	3
C18orf63	3	3
C18orf65	3	3
C18orf8	3	3
C19orf12	2	3
C19orf18	3	3
C19orf24	1	3
C19orf25	2	3
C19orf33	3	3
C19orf35	2	3
C19orf38	3	3
C19orf43	2	3
C19orf44	2	3
C19orf47	3	3
C19orf48	2	3
C19orf53	3	3
C19orf54	3	3
C19orf57	3	3
C19orf60	2	3
C19orf66	3	3
C19orf67	2	3
C19orf68	3	3
C19orf70	3	3
C19orf71	1	3
C19orf73	3	3
C19orf81	3	3
C19orf84	3	3
C1D	3	3
C1GALT1	3	3
C1GALT1C1	3	3
C1GALT1C1L	3	3
C1QA	2	3
C1QB	2	3
C1QBP	3	3
C1QC	3	3
C1QL1	1	3
C1QL2	3	3
C1QL3	3	3
C1QL4	2	3
C1QTNF1	3	3
C1QTNF12	2	3
C1QTNF2	1	3
C1QTNF3	3	3
C1QTNF4	3	3
C1QTNF5	3	3
C1QTNF6	3	3
C1QTNF7	3	3
C1QTNF8	3	3
C1QTNF9	3	3
C1QTNF9B	3	3
C1R	3	3
C1RL	3	3
C1S	3	3
C1orf100	3	3
C1orf105	3	3
C1orf106	3	3
C1orf109	3	3
C1orf112	3	3
C1orf115	3	3
C1orf116	3	3
C1orf122	2	3
C1orf123	3	3
C1orf127	3	3
C1orf131	2	3
C1orf137	3	3
C1orf141	3	3
C1orf146	3	3
C1orf158	3	3
C1orf159	3	3
C1orf162	3	3
C1orf167	3	3
C1orf168	3	3
C1orf174	2	3
C1orf185	3	3
C1orf186	3	3
C1orf189	3	3
C1orf194	3	3
C1orf195	2	3
C1orf198	1	3
C1orf204	3	3
C1orf21	2	3
C1orf210	3	3
C1orf216	3	3
C1orf226	3	3
C1orf228	3	3
C1orf229	3	3
C1orf27	3	3
C1orf35	3	3
C1orf43	3	3
C1orf50	3	3
C1orf52	2	3
C1orf53	3	3
C1orf54	3	3
C1orf56	3	3
C1orf61	3	3
C1orf64	3	3
C1orf68	3	3
C1orf74	2	3
C1orf87	2	3
C1orf94	3	3
C2	3	3
C20orf141	3	3
C20orf144	3	3
C20orf173	3	3
C20orf194	2	3
C20orf196	3	3
C20orf197	3	3
C20orf202	3	3
C20orf203	1	3
C20orf24	2	3
C20orf27	3	3
C20orf78	3	3
C20orf85	3	3
C20orf96	3	3
C21orf140	3	3
C21orf2	2	3
C21orf33	3	3
C21orf58	3	3
C21orf59	3	3
C21orf62	3	3
C21orf91	3	3
C22orf15	3	3
C22orf23	3	3
C22orf24	3	3
C22orf29	3	3
C22orf31	3	3
C22orf34	3	3
C22orf42	3	3
C22orf46	3	3
C2CD2	3	3
C2CD2L	0	3
C2CD3	3	3
C2CD4A	3	3
C2CD4B	3	3
C2CD4C	2	3
C2CD4D	2	3
C2CD5	3	3
C2CD6	3	3
C2orf15	1	3
C2orf16	3	3
C2orf27A	3	3
C2orf27B	3	3
C2orf40	2	3
C2orf48	3	3
C2orf49	3	3
C2orf50	3	3
C2orf54	3	3
C2orf66	3	3
C2orf68	2	3
C2orf69	2	3
C2orf70	3	3
C2orf71	3	3
C2orf72	3	3
C2orf73	3	3
C2orf74	3	3
C2orf76	3	3
C2orf78	3	3
C2orf80	3	3
C2orf81	3	3
C2orf82	3	3
C2orf83	3	3
C2orf88	2	3
C2orf91	3	3
C3	3	3
C3AR1	3	3
C3orf14	3	3
C3orf18	2	3
C3orf20	3	3
C3orf22	3	3
C3orf30	3	3
C3orf33	2	3
C3orf35	3	3
C3orf36	3	3
C3orf38	1	3
C3orf52	3	3
C3orf56	3	3
C3orf58	1	3
C3orf62	3	3
C3orf67	3	3
C3orf70	2	3
C3orf79	3	3
C3orf80	3	3
C3orf84	3	3
C4A	3	3
C4BPA	3	3
C4BPB	3	3
C4orf17	3	3
C4orf19	2	3
C4orf22	3	3
C4orf26	3	3
C4orf3	3	3
C4orf32	2	3
C4orf33	3	3
C4orf36	2	3
C4orf45	3	3
C4orf46	3	3
C4orf47	3	3
C4orf48	3	3
C4orf50	3	3
C4orf51	3	3
C5	3	3
C5AR1	3	3
C5AR2	3	3
C5orf15	3	3
C5orf22	3	3
C5orf24	3	3
C5orf30	3	3
C5orf34	3	3
C5orf38	3	3
C5orf42	3	3
C5orf46	3	3
C5orf47	3	3
C5orf49	3	3
C5orf51	2	3
C5orf52	3	3
C5orf58	3	3
C5orf63	3	3
C5orf64	3	3
C5orf66	3	3
C5orf67	3	3
C6	3	3
C6orf10	3	3
C6orf106	3	3
C6orf118	3	3
C6orf120	3	3
C6orf132	3	3
C6orf136	3	3
C6orf141	3	3
C6orf15	3	3
C6orf163	3	3
C6orf201	3	3
C6orf203	2	3
C6orf222	3	3
C6orf223	3	3
C6orf226	3	3
C6orf229	3	3
C6orf47	3	3
C6orf48	3	3
C6orf52	3	3
C6orf58	3	3
C6orf62	3	3
C6orf89	3	3
C6orf99	1	3
C7	3	3
C7orf25	3	3
C7orf26	2	3
C7orf31	1	3
C7orf33	3	3
C7orf34	3	3
C7orf43	3	3
C7orf49	3	3
C7orf50	3	3
C7orf55-LUC7L2	2	3
C7orf57	2	3
C7orf61	3	3
C7orf65	2	3
C7orf66	3	3
C7orf69	3	3
C7orf71	3	3
C7orf72	3	3
C7orf73	2	3
C7orf76	3	3
C7orf77	3	3
C8A	3	3
C8B	3	3
C8G	3	3
C8orf22	3	3
C8orf31	3	3
C8orf33	3	3
C8orf34	3	3
C8orf37	3	3
C8orf4	3	3
C8orf44	3	3
C8orf46	3	3
C8orf48	3	3
C8orf58	3	3
C8orf59	3	3
C8orf74	3	3
C8orf76	3	3
C8orf82	2	3
C8orf86	3	3
C8orf87	3	3
C8orf88	0	3
C8orf89	3	3
C9	3	3
C9orf106	3	3
C9orf116	3	3
C9orf129	3	3
C9orf131	3	3
C9orf135	3	3
C9orf139	3	3
C9orf142	3	3
C9orf152	3	3
C9orf153	3	3
C9orf16	3	3
C9orf163	3	3
C9orf170	2	3
C9orf172	3	3
C9orf24	3	3
C9orf3	3	3
C9orf40	2	3
C9orf43	2	3
C9orf47	3	3
C9orf50	2	3
C9orf57	3	3
C9orf62	3	3
C9orf64	2	3
C9orf66	3	3
C9orf72	3	3
C9orf78	3	3
C9orf84	3	3
C9orf85	3	3
C9orf92	3	3
CA1	2	3
CA10	3	3
CA11	3	3
CA12	3	3
CA13	3	3
CA14	2	3
CA2	3	3
CA3	3	3
CA4	2	3
CA5A	3	3
CA5B	2	3
CA6	3	3
CA7	2	3
CA8	3	3
CA9	3	3
CAAP1	3	3
CAB39	2	3
CAB39L	3	3
CABIN1	3	3
CABLES1	3	3
CABLES2	0	3
CABP1	3	3
CABP2	2	3
CABP4	3	3
CABP5	3	3
CABP7	2	3
CABS1	3	3
CABYR	1	3
CACFD1	3	3
CACHD1	3	3
CACNA1A	3	3
CACNA1B	2	3
CACNA1C	2	3
CACNA1D	1	3
CACNA1E	3	3
CACNA1F	3	3
CACNA1G	3	3
CACNA1H	3	3
CACNA1I	3	3
CACNA1S	3	3
CACNA2D1	3	3
CACNA2D2	1	3
CACNA2D3	2	3
CACNA2D4	3	3
CACNB1	3	3
CACNB2	3	3
CACNB3	3	3
CACNB4	3	3
CACNG1	2	3
CACNG2	2	3
CACNG3	3	3
CACNG4	2	3
CACNG5	3	3
CACNG6	3	3
CACNG7	3	3
CACNG8	3	3
CACTIN	2	3
CACUL1	3	3
CACYBP	1	3
CAD	3	3
CADM1	3	3
CADM2	3	3
CADM3	2	3
CADM4	2	3
CADPS	3	3
CADPS2	3	3
CAGE1	3	3
CALB1	3	3
CALB2	3	3
CALCA	3	3
CALCB	3	3
CALCOCO1	3	3
CALCOCO2	3	3
CALCR	3	3
CALCRL	3	3
CALD1	3	3
CALHM1	3	3
CALHM2	3	3
CALHM3	3	3
CALM1	2	3
CALM2	3	3
CALM3	3	3
CALML3	3	3
CALML4	3	3
CALML5	3	3
CALML6	3	3
CALN1	3	3
CALR	3	3
CALR3	3	3
CALU	3	3
CALY	3	3
CAMK1	3	3
CAMK1D	3	3
CAMK1G	3	3
CAMK2A	3	3
CAMK2B	3	3
CAMK2D	2	3
CAMK2G	2	3
CAMK2N1	3	3
CAMK2N2	2	3
CAMK4	2	3
CAMKK1	2	3
CAMKK2	3	3
CAMKMT	3	3
CAMKV	3	3
CAMLG	3	3
CAMP	3	3
CAMSAP1	2	3
CAMSAP2	3	3
CAMSAP3	3	3
CAMTA1	2	3
CAMTA2	3	3
CAND1	3	3
CAND2	3	3
CANX	2	3
CAP1	2	3
CAP2	2	3
CAPG	2	3
CAPN1	2	3
CAPN10	3	3
CAPN11	3	3
CAPN12	3	3
CAPN13	2	3
CAPN14	3	3
CAPN15	3	3
CAPN2	3	3
CAPN3	3	3
CAPN5	3	3
CAPN6	3	3
CAPN7	3	3
CAPN8	3	3
CAPN9	3	3
CAPNS1	3	3
CAPNS2	3	3
CAPRIN1	3	3
CAPRIN2	3	3
CAPS	3	3
CAPS2	3	3
CAPSL	3	3
CAPZA1	3	3
CAPZA2	3	3
CAPZA3	3	3
CAPZB	3	3
CARD10	3	3
CARD11	1	3
CARD14	3	3
CARD16	2	3
CARD17	3	3
CARD18	3	3
CARD6	3	3
CARD8	3	3
CARD9	3	3
CARF	3	3
CARHSP1	3	3
CARM1	2	3
CARMIL1	2	3
CARMIL2	3	3
CARMIL3	3	3
CARNS1	3	3
CARS	2	3
CARS2	3	3
CARTPT	3	3
CASC1	3	3
CASC10	3	3
CASC3	2	3
CASC4	3	3
CASD1	2	3
CASK	3	3
CASKIN1	3	3
CASKIN2	3	3
CASP1	3	3
CASP10	3	3
CASP12	3	3
CASP14	3	3
CASP2	3	3
CASP3	3	3
CASP4	3	3
CASP5	3	3
CASP6	2	3
CASP7	2	3
CASP8	2	3
CASP8AP2	3	3
CASP9	3	3
CASQ1	3	3
CASQ2	3	3
CASR	3	3
CASS4	3	3
CAST	3	3
CASTOR1	3	3
CASTOR2	3	3
CASZ1	3	3
CAT	3	3
CATIP	3	3
CATSPER1	3	3
CATSPER2	3	3
CATSPER3	3	3
CATSPER4	2	3
CATSPERB	3	3
CATSPERD	3	3
CATSPERE	3	3
CATSPERG	3	3
CATSPERZ	3	3
CAV1	3	3
CAV2	3	3
CAV3	3	3
CAVIN1	3	3
CAVIN2	2	3
CAVIN3	3	3
CAVIN4	3	3
CBFA2T2	3	3
CBFA2T3	2	3
CBFB	3	3
CBL	3	3
CBLB	3	3
CBLC	2	3
CBLL1	3	3
CBLN1	3	3
CBLN2	3	3
CBLN3	3	3
CBLN4	1	3
CBR1	3	3
CBR3	3	3
CBR4	3	3
CBS	3	3
CBWD1	3	3
CBWD2	3	3
CBWD3	1	1
CBWD5	3	3
CBWD7	2	2
CBX1	3	3
CBX2	1	3
CBX3	3	3
CBX4	3	3
CBX5	3	3
CBX6	3	3
CBX7	3	3
CBX8	3	3
CBY1	2	3
CBY3	3	3
CC2D1A	2	3
CC2D1B	3	3
CC2D2A	3	3
CC2D2B	3	3
CCAR1	3	3
CCAR2	3	3
CCBE1	3	3
CCDC102A	2	3
CCDC102B	3	3
CCDC103	1	3
CCDC105	3	3
CCDC106	3	3
CCDC107	2	3
CCDC110	3	3
CCDC112	2	3
CCDC113	3	3
CCDC114	3	3
CCDC115	3	3
CCDC116	3	3
CCDC117	3	3
CCDC12	3	3
CCDC120	3	3
CCDC121	3	3
CCDC122	3	3
CCDC124	3	3
CCDC125	2	3
CCDC126	2	3
CCDC127	3	3
CCDC129	3	3
CCDC13	3	3
CCDC130	2	3
CCDC134	2	3
CCDC136	2	3
CCDC137	2	3
CCDC138	3	3
CCDC14	3	3
CCDC140	2	3
CCDC141	3	3
CCDC142	3	3
CCDC144A	3	3
CCDC144NL	3	3
CCDC146	3	3
CCDC148	3	3
CCDC149	3	3
CCDC15	3	3
CCDC150	3	3
CCDC151	3	3
CCDC152	3	3
CCDC153	2	3
CCDC154	3	3
CCDC155	3	3
CCDC157	2	3
CCDC158	3	3
CCDC159	3	3
CCDC160	3	3
CCDC166	2	3
CCDC167	3	3
CCDC168	3	3
CCDC169	3	3
CCDC17	3	3
CCDC170	3	3
CCDC171	3	3
CCDC172	3	3
CCDC173	3	3
CCDC174	3	3
CCDC175	3	3
CCDC177	2	3
CCDC178	3	3
CCDC179	3	3
CCDC18	3	3
CCDC180	3	3
CCDC181	3	3
CCDC182	3	3
CCDC183	3	3
CCDC184	3	3
CCDC185	2	3
CCDC186	3	3
CCDC187	2	3
CCDC22	3	3
CCDC24	3	3
CCDC25	1	3
CCDC27	2	3
CCDC28A	3	3
CCDC28B	1	3
CCDC3	3	3
CCDC30	2	3
CCDC33	3	3
CCDC34	3	3
CCDC36	3	3
CCDC38	2	3
CCDC39	3	3
CCDC40	3	3
CCDC42	3	3
CCDC43	3	3
CCDC47	3	3
CCDC50	3	3
CCDC51	2	3
CCDC54	3	3
CCDC57	3	3
CCDC58	3	3
CCDC59	3	3
CCDC6	3	3
CCDC60	3	3
CCDC61	3	3
CCDC62	2	3
CCDC63	3	3
CCDC65	3	3
CCDC66	3	3
CCDC68	2	3
CCDC69	3	3
CCDC7	3	3
CCDC70	3	3
CCDC71	2	3
CCDC71L	3	3
CCDC73	3	3
CCDC74A	3	3
CCDC74B	2	3
CCDC77	3	3
CCDC78	3	3
CCDC8	3	3
CCDC80	3	3
CCDC81	3	3
CCDC82	3	3
CCDC83	2	3
CCDC84	3	3
CCDC85A	2	3
CCDC85B	1	3
CCDC85C	3	3
CCDC86	3	3
CCDC87	3	3
CCDC88A	2	3
CCDC88B	3	3
CCDC88C	3	3
CCDC89	3	3
CCDC9	3	3
CCDC90B	3	3
CCDC91	3	3
CCDC92	2	3
CCDC93	1	3
CCDC94	3	3
CCDC96	2	3
CCDC97	3	3
CCER1	3	3
CCER2	3	3
CCHCR1	3	3
CCIN	2	3
CCK	2	3
CCKAR	3	3
CCKBR	3	3
CCL1	3	3
CCL11	3	3
CCL13	3	3
CCL14	3	3
CCL15	3	3
CCL16	3	3
CCL17	3	3
CCL18	3	3
CCL19	3	3
CCL2	3	3
CCL20	3	3
CCL21	3	3
CCL22	3	3
CCL23	3	3
CCL24	3	3
CCL25	3	3
CCL26	3	3
CCL27	3	3
CCL28	3	3
CCL3	3	3
CCL3L3	3	3
CCL4	3	3
CCL5	3	3
CCL7	3	3
CCL8	3	3
CCM2	2	3
CCM2L	3	3
CCNA1	3	3
CCNA2	2	3
CCNB1	3	3
CCNB1IP1	3	3
CCNB2	3	3
CCNB3	3	3
CCNC	3	3
CCND1	3	3
CCND2	3	3
CCND3	3	3
CCNDBP1	3	3
CCNE1	2	3
CCNE2	3	3
CCNF	3	3
CCNG1	3	3
CCNG2	1	3
CCNH	3	3
CCNI	3	3
CCNI2	3	3
CCNJ	2	3
CCNJL	3	3
CCNK	3	3
CCNL1	3	3
CCNL2	2	3
CCNO	3	3
CCNY	3	3
CCNYL1	2	3
CCP110	3	3
CCPG1	3	3
CCR1	3	3
CCR10	3	3
CCR2	3	3
CCR3	3	3
CCR4	3	3
CCR5	3	3
CCR6	3	3
CCR7	3	3
CCR8	3	3
CCR9	3	3
CCRL2	3	3
CCS	3	3
CCSAP	3	3
CCSER1	3	3
CCSER2	3	3
CCT2	3	3
CCT3	3	3
CCT4	3	3
CCT5	3	3
CCT6A	3	3
CCT6B	3	3
CCT7	3	3
CCT8	3	3
CCT8L2	3	3
CCZ1	3	3
CCZ1B	3	3
CD101	3	3
CD109	3	3
CD14	2	3
CD151	3	3
CD160	3	3
CD163	3	3
CD163L1	3	3
CD164	3	3
CD164L2	2	3
CD177	3	3
CD180	3	3
CD19	2	3
CD1A	3	3
CD1B	3	3
CD1C	3	3
CD1D	3	3
CD1E	3	3
CD2	3	3
CD200	3	3
CD200R1	2	3
CD200R1L	3	3
CD207	3	3
CD209	3	3
CD22	3	3
CD226	3	3
CD24	3	3
CD244	2	3
CD247	2	3
CD248	3	3
CD27	3	3
CD274	2	3
CD276	2	3
CD28	3	3
CD2AP	3	3
CD2BP2	3	3
CD300A	3	3
CD300C	2	3
CD300E	3	3
CD300LB	3	3
CD300LD	3	3
CD300LF	3	3
CD300LG	3	3
CD302	2	3
CD320	2	3
CD33	3	3
CD34	3	3
CD36	3	3
CD37	3	3
CD38	3	3
CD3D	3	3
CD3E	3	3
CD3EAP	3	3
CD3G	3	3
CD4	3	3
CD40	2	3
CD40LG	3	3
CD44	2	3
CD46	3	3
CD47	3	3
CD48	3	3
CD5	3	3
CD52	3	3
CD53	3	3
CD55	2	3
CD58	3	3
CD59	3	3
CD5L	3	3
CD6	3	3
CD63	3	3
CD68	3	3
CD69	3	3
CD7	3	3
CD70	3	3
CD72	3	3
CD74	3	3
CD79A	3	3
CD79B	3	3
CD80	2	3
CD81	3	3
CD82	3	3
CD83	3	3
CD84	3	3
CD86	3	3
CD8A	3	3
CD8B	3	3
CD9	3	3
CD93	3	3
CD96	3	3
CD99	2	3
CD99L2	3	3
CDA	3	3
CDADC1	3	3
CDAN1	3	3
CDC123	3	3
CDC14A	3	3
CDC14B	3	3
CDC16	2	3
CDC20	3	3
CDC20B	3	3
CDC23	2	3
CDC25A	3	3
CDC25B	3	3
CDC25C	3	3
CDC26	3	3
CDC27	2	3
CDC34	3	3
CDC37	2	3
CDC37L1	3	3
CDC40	3	3
CDC42	2	3
CDC42BPA	3	3
CDC42BPB	2	3
CDC42BPG	2	3
CDC42EP1	3	3
CDC42EP2	3	3
CDC42EP3	2	3
CDC42EP4	2	3
CDC42EP5	3	3
CDC42SE1	3	3
CDC42SE2	3	3
CDC45	3	3
CDC5L	3	3
CDC6	3	3
CDC7	3	3
CDC73	3	3
CDCA2	3	3
CDCA3	3	3
CDCA4	3	3
CDCA5	3	3
CDCA7	3	3
CDCA7L	3	3
CDCA8	3	3
CDCP1	2	3
CDCP2	3	3
CDH1	3	3
CDH10	3	3
CDH11	2	3
CDH12	3	3
CDH13	2	3
CDH15	3	3
CDH16	3	3
CDH17	3	3
CDH18	2	3
CDH19	3	3
CDH2	3	3
CDH20	2	3
CDH22	3	3
CDH23	2	3
CDH24	2	3
CDH26	3	3
CDH3	3	3
CDH4	2	3
CDH5	3	3
CDH6	3	3
CDH7	2	3
CDH8	3	3
CDH9	3	3
CDHR1	3	3
CDHR2	3	3
CDHR3	3	3
CDHR4	3	3
CDHR5	2	3
CDIP1	2	3
CDIPT	2	3
CDK1	3	3
CDK10	3	3
CDK11A	3	3
CDK11B	2	3
CDK12	3	3
CDK13	2	3
CDK14	3	3
CDK15	3	3
CDK16	3	3
CDK17	3	3
CDK18	3	3
CDK19	3	3
CDK2	3	3
CDK20	3	3
CDK2AP1	3	3
CDK2AP2	0	3
CDK3	2	3
CDK4	2	3
